raiting,name,data,epis,isreal,reit,score,leng,studio,Avant-garde,Gourmet,Drama,Comedy,Slice of Life,Adventure,Romance,Supernatural,Sports,Mystery,Thriller,Horror,Science Fiction,Fantasy,Action,Ecchi,Erotica,Hentai,Shounen,Shoujo,Seinen,Josei,Kids
4690,История сестёр Уэллбер,2007,13,True,PG-13,6.6,24,Arts,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4691,"Морская история: То, что в твоих силах",2009,12,True,PG-13,6.6,24,Zexcs,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4692,Хроники животных Сетона,1989,45,True,G,6.6,25,Eiken,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4693,Флейта в рюкзаке: Ми,2013,12,True,PG-13,6.6,3,Seven,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4694,Саки Биёри,2015,1,True,PG-13,6.6,24,Gokumi,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4695,Человек-череп,2007,13,True,PG-13,6.59,23,Bones,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4696,Хамтаро: Принцесса в беде,2002,1,True,PG,6.6,54,TMS,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4697,Теккен: Кровная месть,2011,1,True,PG-13,6.6,92,Frontier,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4698,Соник Икс,2003,78,True,PG,6.59,24,TMS,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4699,Край основателей 3,2016,12,True,PG-13,6.58,14,League,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4700,Великий правитель,2019,12,True,PG-13,6.56,24,Film,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4701,Для сердца,1999,13,True,PG-13,6.59,24,OLM,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,От всего сердца,2021,1,True,G,6.56,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4703,Касание: Госпожа Одинокое Вчера — А вот и ты...,1998,1,True,R+,6.59,90,TAC,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4704,Игра «Бездна»,2023,16,True,PG-13,6.59,22,ORCEN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4705,Развращённая гильдия,2022,12,True,R+,6.56,24,TNK,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4706,Хамтаро OVA,2002,1,True,G,6.59,44,TMS,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4707,Цзычуань: Скрытое,2021,9,True,PG-13,6.6,19,DREAM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4708,Школа любви: История Сердца,1981,26,True,G,6.59,25,Nippon,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,Красный фотон Зиллион,1987,31,True,PG-13,6.59,24,Tatsunoko,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4710,Гандам: Объединение II — Лунная бабочка,2002,1,True,PG-13,6.59,128,Sunrise,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4711,Необыкновенная схватка,1986,26,True,PG-13,6.59,22,Mushi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4712,Бомбермен Бидамен,1998,48,True,PG,6.59,24,Madhouse,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4713,Мастера Меча Оффлайн: Дополнительное издание,2014,1,True,PG-13,6.59,13,Ballerina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,Сводники духов: Лисьи свахи — Сумерки не настанут,2023,12,True,PG-13,6.61,18,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,Истинная красота,2024,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,Гоку и его роботы,2002,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,Дораэмон: Капсула времени для 2001,1980,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,"Браво, девушки! 2",2005,13,True,R+,6.59,23,AIC,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4719,Легенда о Белом Ките,1997,26,True,PG-13,6.59,23,Junio,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4720,Судьба/Девочка-волшебница Иллия: Призматический фантазм,2019,1,True,PG-13,6.56,62,LINK.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4721,Сунь Укун: Бунт в небесных чертогах,1964,1,True,G,6.59,114,Film,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,Счастливый урок,2001,5,True,PG-13,6.59,30,Kyuuma,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,Стеклянный кролик,2005,1,True,PG,6.59,84,Bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,Захват эмблемы: Вторая попытка,1993,2,True,R+,6.59,51,Toei,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4725,Галактический экспресс 999: За алмазным кольцом,2009,1,True,G,6.59,16,Toei,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4726,Стеклянный океан,1998,1,True,G,6.59,22,Shigeru,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4727,Гримгал пепла и иллюзий: Дополнительный эпизод,2016,1,True,PG-13,6.59,11,Pictures,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,Сила тысячи: Судьба Дракона — Спецвыпуски,2007,6,True,R+,6.59,3,Arms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4729,Люпен III: Словарь Наполеона,1991,1,True,PG-13,6.59,90,Shinsha,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4730,Кайбуцу,1968,49,True,PG,6.59,25,Zero,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4731,Сладкие следы укусов,2022,12,True,PG-13,6.56,10,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,Ван-Пис на токийской телебашне: Сокровище острова Тонгари,2016,1,True,G,6.56,10,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4733,Златовласый Гаш Белл!! OVA 2,2006,1,True,PG-13,6.59,21,Toei,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4734,Император джунглей,1965,52,True,G,6.58,25,Mushi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4735,"Юно: Девушка, что воспевает любовь на грани этого мира",2019,26,True,PG-13,6.59,23,feel.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4736,Детектив Холмс: Дело о Голубом Рубине/Дело о сокровищах со дна моря,1984,1,True,G,6.59,46,TMS,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,Принцесса Тютю: Рекапы,2002,3,True,PG-13,6.59,11,Maker,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,Молодые мазохисты! Спецвыпуски,2010,9,True,PG-13,6.59,1,Xebec,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4739,Монолог Маомао,2023,24,True,PG-13,6.59,1,animation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,Старшеклассницы,2006,12,True,PG-13,6.56,24,Arms,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4741,Однажды мне пришло письмо из Страны собак,2015,1,True,G,6.55,11,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4742,Охотник на ниндзя,2015,26,True,R-17,6.59,12,Trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4743,Ранма 1/2: Музыкальный календарь 1994,1993,1,True,PG-13,6.59,20,Mitaka,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,История трёх царств: Рассвет героев,1992,1,True,R-17,6.59,136,Toei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,Ван-Пис: Обзор жестокой битвы! Альянс против Большой Мамочки,2023,1,True,PG-13,6.59,24,Toei,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4746,Фантастический мир мальчишки Гулливера,1995,50,True,PG-13,6.58,24,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4747,Глубоководный флот,1993,32,True,PG-13,6.58,40,J.C.Staff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4748,Моя новая горничная очень подозрительна,2022,11,True,PG-13,6.58,23,LINK.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4749,Теннис 9,2017,12,True,PG-13,6.55,2,Millepensee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,Эврика 7: Новый порядок,2012,1,True,PG-13,6.58,24,Bones,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4751,Искусство ведьмы ONA,2021,5,True,PG-13,6.58,5,Sunrise,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,Прекрасное путешествие Куроми,2023,21,True,PG,6.58,2,Qzil.la,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4753,Сасами: Клуб девочек-волшебниц,2006,13,True,PG,6.58,25,AIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,Край основателей 3,2016,12,True,PG-13,6.58,14,League,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4755,Ведьма Салли 2,1989,88,True,G,6.58,20,Toei,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4756,"Девичий велоклуб Минами Камакуры: Встречай, Тайвань!",2017,1,True,PG-13,6.58,23,J.C.Staff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4757,Вечные мальчики,2022,24,True,PG-13,6.55,13,LIDENFILMS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,Макен-Ки! OVA,2012,2,True,R+,6.58,26,Xebec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4759,Ящик нечисти: Расследование Ацуко Тюдзэндзи — Привидение из ящика,2009,1,True,R-17,6.58,16,Madhouse,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4760,Мэш Бёрндэд и школьная жизнь,2023,13,True,PG-13,6.58,2,ARIS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,Словно звездопад,2012,1,True,G,6.58,18,Citrus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4762,Ода «Корица» Нобунага,2020,12,True,PG-13,6.58,23,Signpost,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4763,"Покемон XY: Хупа, беда покемонов",2015,1,True,PG,6.58,14,OLM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4764,Супермалыш,1967,54,True,PG,6.58,25,Shinsha,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,Синева океана,2005,12,True,PG-13,6.58,23,Film,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4766,Девчонки-путешественницы,2015,12,True,PG-13,6.58,24,Wit,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4767,Король бойцов XV,2022,1,True,PG-13,6.55,1,G-1Neo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4768,Священная семёрка,2011,12,True,PG-13,6.58,24,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4769,Пуниру — милая слизь,2024,11 / 12,False,PG-13,6.58,23,animation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,Анимированная японская классика,1986,32,True,R+,6.58,26,Nippon,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,"Прощай, унылый учитель: Покаяние — Омакэ",2012,1,True,R-17,6.58,1,Shaft,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,Экспресс-трансформер Синкалион: Стремительный Альфа-Икс из будущего,2019,1,True,PG,6.58,79,OLM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4773,12 лет: Биение маленького сердца 2,2016,12,True,PG,6.58,24,OLM,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4774,Дом потерь,2022,1,True,PG-13,6.58,9,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4775,Дух чудес: Рассказы мисс Чайны,2001,3,True,R+,6.58,13,Ajia-do,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4776,Бронированные воины Вотомы,2009,1,True,R-17,6.58,118,Answer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4777,Четыре рыцаря,2023,10,True,PG-13,6.58,7,PHANTOM,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4778,Герои пяти планет,1989,1,True,R+,6.58,65,Sunrise,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4779,Жил-был кот,2016,1,True,G,6.55,88,OLM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4780,Инари в нашем доме: Спецвыпуски,2008,12,True,PG-13,6.58,2,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,Перестану быть героем: Спецвыпуски,2022,2,True,PG-13,6.55,11,Squared,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4782,В поисках приключений,1997,26,True,PG-13,6.58,23,Blasters,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4783,Айкацу! Рекап,2014,1,True,PG,6.57,47,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,7 семян,2019,12,True,R+,6.57,25,Gonzo,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4785,Гандам: Возвращение на G — Фильм,2019,1,True,PG-13,6.55,90,Sunrise,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4786,Ослепительная грязная парочка 2,1995,5,True,R+,6.58,27,Sunrise,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4787,Драконий жемчуг Зет: План по уничтожению сайянов 2,2010,1,True,PG-13,6.58,30,Toei,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4788,Девушки-золушки,2017,13,True,PG-13,6.54,3,Gathering,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,Беттермен,1999,26,True,R-17,6.57,24,Sunrise,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
4790,Счастливый урок: Спецвыпуск,2002,1,True,G,6.58,25,KSS,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,Карты будущего: Дружеские бои DDD,2016,51,True,PG,6.58,23,Xebec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,Тёмная сторона Брюнхильды: Спецвыпуск,2014,1,True,R+,6.58,20,Arms,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4793,Зимний подарок,2023,1,True,PG,6.58,12,Wit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4794,Клятый коварный кубик,2011,12,True,R-17,6.57,24,LINK.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4795,Блич: Джамп Феста 2004,2005,1,True,PG-13,6.54,3,Pierrot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4796,Кэнди-Кэнди: Зов весны,1978,1,True,G,6.57,25,Toei,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4797,Давайте играть!,2010,12,True,R+,6.57,24,AIC,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4798,Сказание об Арслане: Рекап,2015,1,True,R-17,6.57,24,SANZIGEN,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4799,Маленький демон разоблачён!,2022,13,True,PG-13,6.57,8,Wawayu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,Экс-Драйвер. Фильм,2002,1,True,PG-13,6.57,62,Actas,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4801,Берсерк (2017),2017,12,True,R-17,6.57,24,Millepensee,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
4802,Записи «Астро»,2024,12,True,PG-13,6.57,24,Film,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4803,Голго-13: Королева пчёл,1998,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,Зелёная легенда Рана,1992,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,Потрясающий доктор,1998,1,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,Горничные Ханаукё,2001,12,True,R+,6.57,14,Daume,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4807,Магическая академия Атараксия: Гибрид x Сердце — Спецвыпуски,2016,6,True,R+,6.54,4,IMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4808,Код Гиас: Вернувшийся Розе,2024,12,True,R-17,6.57,24,Sunrise,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4809,Князь иллюзорного мира,2018,20,True,PG-13,6.54,14,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4810,Киноварь,2019,1,True,PG,6.54,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4811,Мамору выходит из тени!,2006,12,True,PG-13,6.57,24,TAC,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,Щелкунчик Китаро (1971),1971,45,True,G,6.57,24,Toei,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4813,Драгон Квест: Приключения Дая,1991,1,True,G,6.57,31,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4814,Легенда о Гранкресте: Рекап,2018,1,True,R-17,6.57,23,Pictures,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4815,Наруто: Найти тёмно-красный четырёхлистный клевер!,2003,1,True,PG-13,6.57,17,Pierrot,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4816,Звезда Сены,1975,39,True,G,6.57,23,Sunrise,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4817,Призрак в доспехах: Синдром одиночки 2045 — Стабильная война,2021,1,True,R+,6.54,118,I.G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4818,В далёкие времена: Алая луна — Спецвыпуск,2008,1,True,G,6.57,7,Company,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4819,Гандам: Сконструированные дайверы — Дневник битвы,2020,1,True,G,6.57,11,Beyond,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4820,Песня насекомых,2007,12,True,PG-13,6.57,24,Frog,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4821,Поцелуй сестёр,2010,12,True,PG-13,6.57,24,feel.,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4822,Бездомная девочка Реми: Спецвыпуски (2001),2001,2,True,G,6.57,45,Nippon,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,Дядя и зефир,2016,12,True,PG-13,6.57,3,Pack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,Восстание дракона,2022,40,True,PG-13,6.56,11,Culture,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4825,Куйба III,2014,1,True,G,6.57,80,Vasoon,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4826,Хороший день для мечты,2024,1,True,G,6.57,2,HMCH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4827,Край основателей 5,2017,12,True,PG-13,6.57,13,League,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4828,Счастливая обитель для горностая,2001,51,True,G,6.57,25,Radix,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4829,Ван-Пис: Тайна пиратов Соломенной Шляпы!,2006,1,True,PG-13,6.57,84,Toei,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4830,Ван-Пис: Обзор жестокой битвы! Зоро против суперзвезды!,2023,1,True,PG-13,6.57,24,Toei,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4831,Загадочные истории Рампо: Игра Лапласа,2015,11,True,R-17,6.57,23,Lerche,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4832,Легенда меча синего лотоса,2023,54,True,PG-13,6.57,9,Culture,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4833,Наездники на пауках: Герои Оракула,2006,26,True,PG,6.57,23,Train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4834,Пламенный взор Шаны: Почему? Что? Шана!,2006,8,True,PG-13,6.57,3,J.C.Staff,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4835,Дорога к тебе,2017,3,True,G,6.57,3,Sunrise,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,Учительский час OVA,2004,7,True,PG-13,6.57,23,J.C.Staff,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,Космический рыцарь Теккамен Блейд: Горящие часы,1998,1,True,R-17,6.57,9,Tatsunoko,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4838,Экстремальные сердца,2022,12,True,PG-13,6.53,24,Arcs,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4839,Матой: Изгоняющая духов — Эпизод 13,2017,1,True,PG-13,6.57,24,Fox,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,Мастера Меча Онлайн: Альтернативная «Призрачная пуля» — Рекап,2018,1,True,PG-13,6.57,23,3Hz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4841,"Перевоплотившийся король-герой, ставший самой сильной ученицей рыцаря",2023,12,True,PG-13,6.56,23,Comet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4842,Чудотворные рыцари за границей,1989,2,True,PG-13,6.56,25,Sunrise,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4843,Переворотный суд: Пролог,2016,1,True,PG-13,6.53,8,Pictures,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,Усавич 4,2011,13,True,PG-13,6.57,1,Graphics,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,Эпоха доблести: Глава Санады,2014,1,True,PG-13,6.56,45,Animations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4846,Семь главенствующих мечей,2023,15,True,PG-13,6.56,23,J.C.Staff,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4847,Карточные бои Авангарда: Новое замещение 3,2023,13,True,PG-13,6.56,24,Citrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4848,Святой предок,2024,26,True,PG-13,6.56,14,Picture,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4849,Любовь с незапамятных времён 2,2021,16,True,PG-13,6.56,14,Works,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4850,Впечатления от гор и вод,1988,1,True,G,6.56,19,Film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,"Вперёд, Анпанман!",1988,342 / ?,False,PG,6.56,24,TMS,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
